;PlayerReplayID;AC_FRAME;Race;NumberOfBuildings;NumberOfWorkers;NumberOfAttackUnits;NumberOfAttacks;RatioAttackToNon;exp_feature1;exp_feature2;exp_feature3;exp_feature4;exp_feature5;exp_feature6;exp_feature7;exp_feature8;exp_feature9;exp_feature10;exp_feature11;exp_feature12;exp_feature13;Results1;Results2;Results3;Results4;Results5;Time
63615;179;16563;1;25;6;6;23;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63616;179;16805;1;25;6;6;24;0.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63617;179;17044;1;25;6;6;24;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63618;179;17281;1;25;6;6;26;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63619;179;17523;1;26;6;6;27;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63620;179;17761;1;26;6;6;27;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63621;179;18003;1;26;6;7;28;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63622;179;18243;1;26;6;7;29;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63623;179;18484;1;26;6;7;30;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63624;179;18723;1;27;6;7;31;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63625;179;18964;1;27;6;7;32;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63626;179;19204;1;27;6;7;35;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63627;179;19443;1;27;6;8;35;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63628;179;19683;1;28;6;8;38;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63629;179;19921;1;28;6;8;43;0.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63630;179;20161;1;28;6;8;45;0.21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63631;179;20401;1;29;6;8;47;0.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63632;179;20641;1;33;6;8;49;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63633;179;20882;1;33;6;8;52;0.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63634;179;21122;1;33;6;8;55;0.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63635;179;21362;1;34;6;8;58;0.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63636;179;21603;1;34;6;8;61;0.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
63903;180;3;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:00
63904;180;268;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:11
63905;180;487;2;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:20
63906;180;763;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:32
63907;180;988;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:41
63908;180;1203;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:51
63909;180;1443;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0:01:01
63910;180;1688;2;2;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:11
63911;180;1924;2;2;5;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:21
63912;180;2168;2;2;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:31
63913;180;2418;2;2;5;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:42
63914;180;2643;2;2;5;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:51
63915;180;2883;2;2;5;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:02:01
63916;180;3128;2;3;5;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:02:11
63917;180;3368;2;3;5;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:02:21
63918;180;3633;2;3;5;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:02:33
63919;180;3843;2;3;5;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:02:41
63920;180;4083;2;3;5;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:02:51
63921;180;4333;2;3;5;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:03:02
63922;180;4567;2;3;5;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:03:12
63923;180;4807;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:03:22
63924;180;5053;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0:03:32
63925;180;5298;2;4;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0:03:43
63926;180;5523;2;4;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0:03:52
63927;180;5773;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:04:02
63928;180;6003;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:04:12
63929;180;6253;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:04:23
63930;180;6497;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0:04:33
63931;180;6738;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0:04:43
63932;180;6988;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0:04:53
63933;180;7213;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:05:03
63934;180;7448;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:05:13
63935;180;7683;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:05:23
63936;180;7924;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:05:33
63937;180;8168;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:05:43
63938;180;8418;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:05:54
63939;180;8643;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:06:03
63940;180;8894;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:06:14
63941;180;9124;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:06:23
63942;180;9372;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:06:34
63943;180;9606;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:06:43
63944;180;9842;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:06:53
63945;180;10081;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:07:03
63946;180;10324;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:07:14
63947;180;10594;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:07:25
63948;180;10806;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:07:34
63949;180;11069;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:07:45
63950;180;11301;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:07:55
63951;180;11526;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:08:04
63952;180;11766;2;5;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:08:14
63953;180;12006;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:08:24
63954;180;12241;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:08:34
63955;180;12481;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:08:44
63956;180;12721;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:08:54
63957;180;12961;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:09:04
63958;180;13201;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:09:14
63959;180;13449;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:09:25
63960;180;13714;2;7;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:09:36
63961;180;13927;2;8;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:09:45
63962;180;14172;2;8;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:09:55
63963;180;14401;2;8;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:10:05
63964;180;14647;2;8;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:10:15
63965;180;14892;2;8;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:10:25
63966;180;15145;2;9;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:10:36
63967;180;15363;2;10;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:10:45
63968;180;15606;2;10;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:10:55
63969;180;15853;2;10;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:11:06
63970;180;16103;2;11;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:11:16
63971;180;16323;2;11;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:11:26
63972;180;16571;2;11;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:11:36
63973;180;16824;2;11;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:11:47
63974;180;17049;2;11;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:11:56
63975;180;17282;2;11;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:12:06
63976;180;17522;2;11;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:12:16
63977;180;17764;2;11;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:12:26
63978;180;18002;2;12;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:12:36
63979;180;18247;2;13;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:12:46
63980;180;18493;2;13;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:12:57
63981;180;18742;2;13;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:13:07
63982;180;18965;2;13;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:13:17
63983;180;19216;2;13;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:13:27
63984;180;19454;2;13;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:13:37
63985;180;19688;2;13;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:13:47
63986;180;19963;2;13;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:13:58
63988;180;20441;2;13;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:14:19
63989;180;20749;2;13;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:14:31
63990;180;21058;2;13;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:14:44
64260;181;3;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:00
64261;181;288;2;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:12
64262;181;481;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:20
64263;181;730;2;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:31
64264;181;962;2;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:40
64265;181;1215;2;2;5;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:51
64266;181;1446;2;2;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0:01:01
64267;181;1683;2;2;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:11
64268;181;1921;2;3;5;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0:01:21
64269;181;2171;2;3;5;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0:01:31
64270;181;2401;2;3;5;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0:01:41
64271;181;2647;2;3;5;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0:01:51
64272;181;2881;2;3;5;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0:02:01
64273;181;3124;2;5;5;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0:02:11
64274;181;3365;2;5;5;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0:02:21
64275;181;3610;2;5;5;1;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0:02:32
64276;181;3844;2;6;5;1;1;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0:02:41
64277;181;4081;2;6;5;1;1;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0:02:51
64278;181;4321;2;6;5;1;2;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0:03:01
64279;181;4561;2;6;5;1;2;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0:03:12
64280;181;4801;2;7;5;1;2;0;0;1;0;0;0;0;0;0;2;1;1;1;0;0;0;0;1;0;0:03:22
64281;181;5041;2;7;5;1;2;0;0;1;0;0;0;0;0;0;2;1;1;1;0;0;0;0;1;0;0:03:32
64282;181;5281;2;7;5;1;2;0.02;0;1;0;0;0;0;0;0;2;1;1;1;0;0;0;0;1;0;0:03:42
64283;181;5521;2;7;5;1;2;0.02;0;1;0;0;0;0;0;0;2;1;1;1;0;0;0;0;1;0;0:03:52
64284;181;5761;2;8;5;1;3;0.02;0;1;0;0;0;0;0;0;2;1;1;1;0;0;0;0;1;0;0:04:02
64285;181;6001;2;8;5;2;3;0.04;0;1;0;0;0;0;0;0;2;1;1;1;0;0;0;0;1;0;0:04:12
64286;181;6241;2;8;5;2;3;0.04;0;1;0;0;0;0;0;0;2;1;1;1;0;0;0;0;1;0;0:04:22
64287;181;6481;2;8;5;2;3;0.03;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;1;0;0:04:32
64288;181;6721;2;9;5;2;5;0.08;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;1;0;0:04:42
64289;181;6961;2;9;5;2;5;0.19;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;1;0;0:04:52
64290;181;7201;2;9;5;2;5;0.26;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;1;0;0:05:02
64291;181;7441;2;9;5;3;7;0.3;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;1;0;0:05:13
64292;181;7681;2;9;5;3;7;0.36;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;1;0;0:05:23
64293;181;7921;2;9;5;3;7;0.38;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;1;0;0:05:33
64294;181;8161;2;10;5;3;10;0.37;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;1;0;0:05:43
64295;181;8401;2;10;5;3;10;0.37;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;1;0;0:05:53
64296;181;8641;2;10;5;3;10;0.36;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;1;0;0:06:03
64297;181;8881;2;11;5;3;11;0.35;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;1;0;0:06:13
64298;181;9121;2;11;5;3;12;0.33;0;1;0;0;1;0;0;0;3;1;1;1;0;0;0;0;1;0;0:06:23
64617;182;3;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:00
64618;182;268;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:11
64619;182;487;2;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:20
64620;182;763;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:32
64621;182;988;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:41
64622;182;1213;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:51
64623;182;1453;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0:01:01
64624;182;1683;2;2;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:11
64625;182;1923;2;2;5;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:21
64626;182;2183;2;3;5;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:32
64627;182;2402;2;3;5;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:41
64628;182;2648;2;3;5;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:01:51
64629;182;2893;2;4;5;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0:02:02
64630;182;3123;2;4;5;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0:02:11
64631;182;3373;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0:02:22
64632;182;3613;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0:02:32
64633;182;3843;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0:02:41
64634;182;4083;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0:02:51
64635;182;4323;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0:03:02
64636;182;4568;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:03:12
64637;182;4813;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:03:22
64638;182;5063;2;4;5;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:03:33
64639;182;5283;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:03:42
64640;182;5526;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:03:52
64641;182;5778;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:04:03
64642;182;6003;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:04:12
64643;182;6251;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:04:23
64644;182;6481;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:04:32
64645;182;6734;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:04:43
64646;182;6963;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:04:52
64647;182;7204;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:05:03
64648;182;7442;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:05:13
64649;182;7682;2;4;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:05:23
64650;182;7923;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:05:33
64651;182;8163;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:05:43
64652;182;8474;2;6;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:05:56
64974;183;3;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64975;183;309;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64976;183;522;1;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64977;183;753;1;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64978;183;966;1;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64979;183;1251;1;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;
64980;183;1443;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;
64981;183;1704;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64982;183;1938;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64983;183;2172;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64984;183;2454;1;3;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64985;183;2667;1;3;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64986;183;2940;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64987;183;3126;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64988;183;3366;1;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64989;183;3639;1;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64990;183;3843;1;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64991;183;4083;1;5;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64992;183;4323;1;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64993;183;4563;1;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64994;183;4803;1;6;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64995;183;5043;1;7;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64996;183;5283;1;7;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64997;183;5523;1;8;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64998;183;5763;1;9;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64999;183;6003;1;9;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65000;183;6243;1;10;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65001;183;6483;1;10;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65002;183;6723;1;11;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65003;183;6963;1;11;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65004;183;7203;1;12;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65005;183;7446;1;13;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65006;183;7692;1;13;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65007;183;7923;1;14;5;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
65008;183;8202;1;14;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65009;183;8403;1;14;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65010;183;8643;1;15;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65011;183;8886;1;16;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65012;183;9123;1;17;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65013;183;9366;1;17;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65014;183;9603;1;18;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65015;183;9843;1;19;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
65016;183;10083;1;19;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
