;PlayerReplayID;AC_FRAME;Race;NumberOfBuildings;NumberOfWorkers;NumberOfAttackUnits;NumberOfAttacks;RatioAttackToNon;exp_feature1;exp_feature2;exp_feature3;exp_feature4;exp_feature5;exp_feature6;exp_feature7;exp_feature8;exp_feature9;exp_feature10;exp_feature11;exp_feature12;exp_feature13;Results1;Results2;Results3;Results4;;Time
30083;392;6253;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:04:23
30084;392;6498;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:04:33
30085;392;6738;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:04:43
30086;392;6963;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:04:52
30087;392;7228;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:05:04
30088;392;7448;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:05:13
30089;392;7698;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:05:23
30090;392;7943;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:05:34
30091;392;8183;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:05:44
30092;392;8408;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:05:53
30093;392;8648;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:06:03
30094;392;8883;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;;0:06:13
30095;392;9123;2;2;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:06:23
30096;392;9368;2;2;5;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;;0:06:33
30097;392;9618;2;2;5;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;;0:06:44
30098;392;9878;2;2;5;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;;0:06:55
30099;392;10113;2;2;5;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;;0:07:05
30100;392;10321;2;2;5;1;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:07:13
30101;392;10578;2;2;5;1;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:07:24
30102;392;10808;2;2;5;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:07:34
30103;392;11052;2;2;5;1;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:07:44
30104;392;11307;2;2;5;2;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:07:55
30105;392;11533;2;2;5;2;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:08:04
30106;392;11773;2;2;5;2;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:08:14
30107;392;12012;2;2;5;2;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:08:24
30108;392;12248;2;2;5;2;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:08:34
30109;392;12483;2;2;5;2;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:08:44
30110;392;12729;2;2;5;3;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:08:55
30111;392;12963;2;2;5;3;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:09:04
30112;392;13203;2;2;5;3;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:09:15
30113;392;13442;2;2;5;3;1;0.01;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;;0:09:25
30114;392;13708;2;2;5;3;2;0.01;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:09:36
30115;392;13922;2;2;5;3;4;0.02;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:09:45
30116;392;14171;2;2;5;3;5;0.06;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:09:55
30117;392;14413;2;2;5;3;5;0.08;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:10:05
30118;392;14643;2;2;5;3;6;0.08;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:10:15
30119;392;14888;2;2;5;3;7;0.1;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:10:25
30120;392;15128;2;2;5;4;8;0.11;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:10:35
30121;392;15363;2;2;5;4;8;0.1;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:10:45
30122;392;15602;2;2;5;4;8;0.1;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:10:55
30123;392;15844;2;2;5;4;8;0.09;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:11:05
30124;392;16084;2;2;5;4;8;0.09;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:11:16
30125;392;16327;2;2;5;4;15;0.12;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:11:26
30126;392;16563;2;2;5;4;16;0.26;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:11:36
30127;392;16807;2;3;5;4;18;0.28;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:11:46
30128;392;17042;2;3;5;4;20;0.3;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:11:56
30129;392;17283;2;3;5;4;20;0.39;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:12:06
30130;392;17523;2;3;5;4;20;0.43;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:12:16
30131;392;17763;2;3;5;4;20;0.46;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:12:26
30132;392;18003;2;3;5;4;20;0.49;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:12:36
30133;392;18253;2;3;5;4;20;0.5;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:12:47
30134;392;18505;2;3;5;4;24;0.51;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:12:57
30135;392;18725;2;3;5;4;24;0.57;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:13:06
30136;392;18967;2;3;5;4;25;0.57;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:13:17
30137;392;19204;2;3;5;4;28;0.62;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:13:27
30138;392;19444;2;4;5;4;28;0.63;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:13:37
30139;392;19684;2;4;5;4;29;0.62;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:13:47
30140;392;19923;2;5;5;4;29;0.61;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:13:57
30141;392;20173;2;8;5;4;29;0.6;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:14:07
30142;392;20408;2;8;5;4;29;0.6;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:14:17
30143;392;20653;2;8;5;4;32;0.6;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:14:27
30144;392;20882;2;8;5;4;33;0.6;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:14:37
30145;392;21129;2;8;5;4;34;0.63;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:14:47
30146;392;21364;2;9;5;4;36;0.63;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:14:57
30147;392;21601;2;9;5;4;37;0.67;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:15:07
30148;392;21847;2;9;5;4;38;0.69;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:15:18
30149;392;22083;2;10;5;4;38;0.72;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:15:27
30150;392;22323;2;10;5;4;38;0.74;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:15:38
30151;392;22562;2;10;5;4;41;0.77;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:15:48
30152;392;22813;2;10;5;4;41;0.77;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:15:58
30153;392;23048;2;10;5;4;41;0.77;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:16:08
30154;392;23288;2;10;5;4;41;0.77;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:16:18
30155;392;23521;2;10;5;4;41;0.77;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:16:28
30156;392;23763;2;10;5;4;41;0.76;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:16:38
30157;392;24009;2;10;5;4;41;0.76;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:16:48
30158;392;24242;2;10;5;4;47;0.76;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:16:58
30159;392;24481;2;10;5;4;47;0.72;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:17:08
30160;392;24723;2;11;5;4;47;0.7;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:17:18
30161;392;24963;2;11;5;4;48;0.71;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:17:28
30162;392;25203;2;11;5;4;48;0.71;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:17:39
30163;392;25443;2;11;5;4;48;0.71;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:17:49
30164;392;25681;2;12;5;4;48;0.69;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:17:59
30165;392;25921;2;12;5;4;48;0.69;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:18:09
30166;392;26162;2;12;5;4;48;0.69;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:18:19
30167;392;26413;2;12;5;4;48;0.69;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:18:29
30168;392;26643;2;12;5;4;48;0.69;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:18:39
30169;392;26883;2;12;5;4;48;0.69;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:18:49
30170;392;27123;2;12;5;4;48;0.68;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:18:59
30171;392;27362;2;12;5;4;48;0.68;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:19:09
30172;392;27603;2;12;5;4;48;0.68;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:19:19
30173;392;27841;2;12;5;4;48;0.68;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:19:29
30174;392;28081;2;12;5;4;48;0.68;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:19:39
30175;392;28321;2;12;5;4;48;0.68;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:19:49
30176;392;28563;2;13;5;4;48;0.67;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:20:00
30177;392;28801;2;13;5;4;48;0.67;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:20:10
30178;392;29044;2;13;5;4;48;0.67;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:20:20
30179;392;29281;2;13;5;4;48;0.67;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:20:30
30180;392;29521;2;13;5;4;48;0.67;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:20:40
30181;392;29774;2;13;5;4;48;0.67;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:20:50
30182;392;30002;2;13;5;4;48;0.66;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;;0:21:00
30183;392;30244;2;13;5;4;48;0.66;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:21:10
30184;392;30481;2;13;5;4;48;0.66;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:21:20
30185;392;30724;2;13;5;4;48;0.66;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:21:30
30186;392;30964;2;13;5;4;48;0.66;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:21:40
30187;392;31206;2;13;5;4;48;0.66;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:21:51
30188;392;31446;2;13;5;4;48;0.66;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:22:01
30189;393;11;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:00
30190;393;323;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:14
30191;393;527;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:22
30192;393;751;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:32
30193;393;991;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:42
30194;393;1207;2;2;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:51
30195;393;1535;2;2;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:04
30196;393;1735;2;2;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:13
30197;393;1923;2;3;5;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0:01:21
30198;393;2163;2;4;5;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;;0:01:31
30199;393;2403;2;4;5;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;;0:01:41
30200;393;2643;2;4;5;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;;0:01:51
30201;393;2895;2;4;5;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;;0:02:02
30202;393;3135;2;4;5;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;;0:02:12
30203;393;3459;2;5;5;1;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;;0:02:25
30204;393;3603;2;5;5;1;1;0.08;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;;0:02:31
30205;393;3843;2;5;5;1;1;0.18;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;;0:02:41
30206;393;4083;2;5;5;1;1;0.26;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;;0:02:51
30207;393;4351;2;5;5;1;1;0.24;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;;0:03:03
30208;393;4575;2;6;5;1;1;0.23;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;;0:03:12
30209;393;4831;2;6;5;1;1;0.21;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;;0:03:23
30210;393;5043;2;6;5;1;2;0.23;0;1;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;;0:03:32
30211;393;5283;2;6;5;1;2;0.21;0;1;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;;0:03:42
30212;393;5527;2;6;5;1;2;0.19;0;1;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;;0:03:52
30213;393;5771;2;6;5;1;2;0.17;0;1;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;;0:04:02
30214;393;6003;2;6;5;1;2;0.16;0;1;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;;0:04:12
30215;393;6247;2;6;5;2;2;0.14;0;1;0;0;0;0;0;0;2;1;1;1;0;0;0;0;0;;0:04:22
30216;393;6495;2;7;5;2;2;0.14;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;0;;0:04:33
30217;393;6739;2;7;5;2;2;0.13;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;0;;0:04:43
30218;393;6963;2;8;5;3;2;0.12;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;0;;0:04:52
30219;393;7207;2;10;5;3;2;0.11;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;0;;0:05:03
30220;393;7447;2;10;5;4;2;0.11;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;0;;0:05:13
30221;393;7683;2;10;5;5;2;0.05;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;0;;0:05:23
30222;393;7931;2;10;5;5;2;0.04;0;1;0;0;0;0;0;0;3;1;1;1;0;0;0;0;0;;0:05:33
30223;393;8183;2;11;5;5;2;0.04;0;1;0;0;0;0;0;0;4;1;1;1;0;0;0;0;0;;0:05:44
30224;393;8419;2;13;5;5;2;0.04;0;1;0;0;0;0;0;0;6;1;1;1;0;0;0;0;0;;0:05:54
30225;393;8659;2;16;5;5;2;0.04;0;1;0;0;0;0;0;0;7;1;1;1;0;0;0;0;0;;0:06:04
30226;393;8903;2;20;5;5;2;0.04;0;1;0;0;0;0;0;0;9;1;1;1;0;0;0;0;0;;0:06:14
30227;394;3;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:00
30228;394;268;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:00:11
30229;394;487;2;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:00:20
30230;394;763;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:00:32
30231;394;988;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:00:41
30232;394;1213;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:00:51
30233;394;1463;2;2;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:01
30234;394;1693;2;2;5;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:11
30235;394;1963;2;2;5;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:22
30236;394;2163;2;2;5;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:01:31
30237;394;2403;2;2;5;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:41
30238;394;2663;2;3;5;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:52
30239;394;2883;2;3;5;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:02:01
30240;394;3138;2;3;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:02:12
30241;394;3363;2;3;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:02:21
30242;394;3613;2;3;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:02:32
30243;394;3853;2;3;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:02:42
30244;394;4083;2;3;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:02:51
30245;394;4353;2;3;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:03:03
30246;394;4568;2;3;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:03:12
30247;394;4803;2;3;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:03:22
30248;394;5083;2;3;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:03:33
30249;394;5298;2;3;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:03:43
30250;394;5538;2;3;5;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:03:53
30251;394;5763;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:04:02
30252;394;6013;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:04:13
30253;394;6253;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:04:23
30254;394;6493;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:04:33
30255;394;6733;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:04:43
30256;394;6963;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:04:52
30257;394;7208;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:05:03
30258;394;7468;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:05:14
30259;394;7688;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:05:23
30260;394;7953;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:05:34
30261;394;8163;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:05:43
30262;394;8408;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:05:53
30263;394;8648;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:06:03
30264;394;8888;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:06:13
30265;394;9128;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:06:23
30266;394;9378;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:06:34
30267;394;9643;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:06:45
30268;394;9878;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:06:55
30269;394;10108;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:07:05
30270;394;10363;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:07:15
30271;394;10586;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:07:25
30272;394;10813;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:07:34
30273;394;11043;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;0:07:44
30274;394;11303;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:07:55
30275;394;11533;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:08:04
30276;394;11768;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:08:14
30277;394;12008;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:08:24
30278;394;12263;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:08:35
30279;394;12493;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:08:45
30280;394;12738;2;3;5;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:08:55
30281;394;12973;2;3;5;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0:09:05
30282;394;13203;2;3;5;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0:09:15
30283;394;13473;2;3;5;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0:09:26
30284;394;13687;2;3;5;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0:09:35
30285;394;13958;2;3;5;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:09:46
30286;394;14198;2;3;5;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:09:56
30287;394;14418;2;3;5;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:10:06
30288;394;14658;2;3;5;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:10:16
30289;394;14910;2;3;5;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:10:26
30290;394;15123;2;3;5;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:10:35
30291;394;15368;2;3;5;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:10:45
30292;394;15610;2;3;5;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:10:56
30293;394;15843;2;3;5;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:11:05
30294;394;16093;2;3;5;3;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:11:16
30295;394;16338;2;3;5;4;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;0:11:26
30296;395;5;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:00
30297;395;315;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:13
30298;395;714;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:30
30299;395;723;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:30
30300;395;975;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:41
30301;395;1227;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:00:52
30302;395;1443;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:01
30303;395;1695;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:11
30304;395;1928;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0:01:21
30305;395;2163;1;3;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;;0:01:31
